,a,period,core_mass,core_radius,fenv,mass,radius,age,t_eq,t_final,R_final,M_final,Lx0,Lx_final,fenv_final,frac_env_lost,t_ML_final_Gyr,Mdot_final,Mdot_final_M_earth_per_Gyr,Mdot_final_M_earth_per_yr,Mdot_init,Mdot_init_M_earth_per_Gyr,Mdot_init_M_earth_per_yr,beta_init,beta_final,mass_star,Lbol,Lx_age,flux,flux_EARTH,core_comp,track#
planet_0881,0.09605845257519459,10.874174063186976,8.012369743700916,1.7370999560921276,5.432559680638689,8.472651598311792,3.9654209921069032,10.0,892.8779235492383,10008.0,2.7982900355621423,8.369653171198738,1.9632229747690422e+30,5.509997691164628e+26,4.268796092140232,0.22377251260562703,416.445079360162,162478107.64681378,0.0008579364847983391,8.57936484798339e-13,375773933530.64166,1.9842068096516603,1.9842068096516604e-09,1.387696685146462,1.266156542334403,1.0,0.9772372209558107,1.9632229747690422e+30,144158438.19806,104.99522082888565,rock,4
planet_3845,0.36885868808101285,81.82501452552289,3.4375209544459984,1.3706306316258392,5.073633558597735,3.621249904859646,3.807593797569724,10.0,455.6484210110695,10008.0,2.349208027243638,3.6094660532743204,1.9632229747690422e+30,5.509997691164628e+26,4.763726719976832,0.06413715181410172,2286.7212153247074,14240206.765574174,7.519285590041037e-05,7.519285590041037e-14,53456139519.1466,0.2822655500742199,2.822655500742199e-10,1.4639287120779196,1.2720957972313578,1.0,0.9772372209558107,1.9632229747690422e+30,9776675.630684204,7.120666883236857,rock,4
planet_3101,0.2819635765548545,54.68709650269485,4.448792968261775,1.4732605136545491,5.704023081936285,4.71790325914694,3.9570965841983883,10.0,521.1507569479268,10010.0,2.530735654184605,4.707425704597831,3.363890306426886e+29,5.5082578008936526e+26,5.494143775512911,0.03893405382100265,2136.5342484584535,22925211.495119054,0.00012105246453346797,1.2105246453346797e-13,16108205966.736197,0.0850564904014642,8.505649040146419e-11,1.4189445860632368,1.2553365937344736,1.0,0.9772372209558107,1.9632229747690422e+30,16731127.915067993,12.18581785511143,rock,1
planet_4234,0.34307061491210883,73.38369208391097,48.85505267075426,2.8818169425509095,57.036095467208895,113.71185464176536,22.893364162439493,10.0,472.4633421556461,10010.0,9.945254728703457,113.65077759433807,1.9632229747690422e+30,5.5082578008936526e+26,57.01300624168527,0.0009417215399333007,460293.52011608426,26659451.332855657,0.0001407704477509103,1.4077044775091028e-13,250119120430.33755,1.3207091224210494,1.3207091224210494e-09,1.0928162761358227,1.0367034307492087,1.0,0.9772372209558107,1.9632229747690422e+30,11301711.038742289,8.23139915421871,rock,5
planet_4923,0.1507162363255608,21.37166440889511,0.21684370716149057,0.6322558331559085,0.09365697486522818,0.21704698680336673,3.122677241209206,10.0,712.8199697982427,10.169999999999996,0.6322558331559085,0.21684370716149057,1.9632229747690422e+30,1.9632229747690422e+30,0.0,1.0,0.0,98070731919.51244,0.5178448975262713,5.178448975262712e-10,78025766871163.34,412.001057389551,4.1200105738955104e-07,6.805914205147434,2.9274791154446214,1.0,0.9772372209558107,1.9632229747690422e+30,58558664.041520186,42.65015589331404,rock,6
planet_0565,0.21669091295541293,36.842381440946006,14.810633174100342,2.063157340632077,18.012355643817543,18.064469701992987,6.759985128483539,10.0,594.4831213606403,10010.0,3.989554793560463,17.97215799212473,1.9632229747690422e+30,5.5082578008936526e+26,17.59123650821311,0.028370112965707215,18765.80867893783,31905755.018901672,0.00016847261272426723,1.6847261272426723e-13,122952328834.09485,0.6492277041223983,6.492277041223983e-10,1.2100288618121067,1.1172762167458115,1.0,0.9772372209558107,1.9632229747690422e+30,28328908.541644063,20.63285399974076,rock,7
planet_4402,0.12944500234839967,17.010790287148296,2.8090482143771056,1.295293864675889,1.9239918928529436,2.864154311121889,2.976639868198173,10.0,769.1609628038613,10006.6,1.5027174269006363,2.809274727484421,1.9632229747690422e+30,5.5112161483152526e+26,0.008063045778302889,0.9958895091342719,0.9343736933460792,45910545.21081702,0.00024242239366157448,2.424223936615745e-13,405971493551.2524,2.1436596052854338,2.1436596052854338e-09,1.7631790649186823,1.363528564868763,1.0,0.9772372209558107,1.9632229747690422e+30,79385405.14333539,57.81894038116197,rock,4
planet_0937,0.39931678564926115,92.16648951988854,2.5532162353807486,1.2611195596058964,3.7770798567261648,2.653438735364781,3.4335902117794586,10.0,437.9263676803062,10002.0,2.1333532585560917,2.6451592949292833,1.9632229747690422e+30,5.5152227494134726e+26,3.4758987757292212,0.08261059579253029,1291.6741231379904,13480490.895904908,7.118131260938198e-05,7.118131260938198e-14,51122540984.86196,0.26994340186341764,2.699434018634177e-10,1.551861356045053,1.3262618833953475,1.0,0.9772372209558107,1.9632229747690422e+30,8342113.758970841,6.075829394734771,rock,3
planet_2157,0.27612754915826904,52.997364477382,11.310242735659056,1.9131273193593372,15.807222268319421,13.43374460420394,6.386385020281866,10.0,526.6292889909946,10010.0,3.6880955864751277,13.392538113950962,1.9632229747690422e+30,5.5082578008936526e+26,15.548175861622424,0.019404970093675138,18683.531064011826,21106833.87223822,0.00011145084787012338,1.1145084787012337e-13,88658542991.32422,0.4681455232520412,4.681455232520412e-10,1.2387765902428296,1.129930503284264,1.0,0.9772372209558107,1.9632229747690422e+30,17445835.155615706,12.706362094403282,rock,6
planet_3100,0.08987946787160163,9.841460997027527,34.20648741881417,2.6080872054762207,24.61010065630001,45.37277236950265,7.746449041058764,10.0,923.059363201039,10010.0,5.074513608353779,45.14110944851341,1.9632229747690422e+30,5.5082578008936526e+26,24.223201784995872,0.020746642416191726,13480.85268445937,153612348.15787154,0.0008111224331013271,8.11122433101327e-13,417529239141.30975,2.204688206414158,2.2046882064141582e-09,1.1433871109361897,1.0898041428157135,1.0,0.9772372209558107,1.9632229747690422e+30,164660813.2115126,119.92775907611988,rock,6
planet_2712,0.22920598914879106,40.08068243918176,3.345177023147523,1.3602197728914636,3.5396338480452862,3.4679290122928226,3.369743846580672,10.0,578.0253661487095,10002.0,1.9914160014618685,3.399504956602135,1.9632229747690422e+30,5.5152227494134726e+26,1.5981130825858183,0.5574170827463741,404.70248564114144,25423013.545887437,0.0001342416599407443,1.3424165994074432e-13,112842228668.92102,0.5958431348269273,5.958431348269272e-10,1.5379167546340688,1.305838224569561,1.0,0.9772372209558107,1.9632229747690422e+30,25319744.439383257,18.44118313137892,rock,7
planet_3974,0.10130644444955389,11.777481680496848,2.41915594035573,1.2422174229594982,1.3498154334823083,2.4522568822205755,2.8568270363775885,10.0,869.443453226893,162.32999999999893,1.2422174229594982,2.41915594035573,1.9632229747690422e+30,7.227870932248612e+28,0.0,1.0,0.0,2030604619.8557754,0.010722243228984917,1.0722243228984916e-11,884743842435.2865,4.671731060383201,4.671731060383201e-09,1.9709366510666644,1.3890179138210734,1.0,0.9772372209558107,1.9632229747690422e+30,129609577.40610543,94.39881821274976,rock,4
planet_2859,0.19752909103928112,32.06567723162293,6.568913449550713,1.6431224346217224,7.029551073009765,7.06559291190396,4.272280819193532,10.0,622.6505063689593,10005.0,2.7936042054962846,7.0240431086708774,1.9632229747690422e+30,5.5126092095422946e+26,6.479596609512921,0.08365516672709056,2126.2435971038385,40537954.80366762,0.00021405339432419563,2.1405339432419564e-13,119389664857.70403,0.6304156964452375,6.304156964452375e-10,1.355863444962281,1.2230393427309092,1.0,0.9772372209558107,1.9632229747690422e+30,34091735.51100129,24.830105980335972,rock,5
planet_2619,0.09594541054593235,10.85509562423671,1.644990896032471,1.1150581438245915,0.8120980676638695,1.658459211239944,2.7085020790992744,10.0,893.4037591247812,21.09000000000069,1.1150581438245915,1.644990896032471,1.9632229747690422e+30,1.9632229747690422e+30,0.0,1.0,0.0,48928005403.56706,0.25835555061595183,2.5835555061595183e-10,1915791111145.0964,10.115991103715688,1.0115991103715687e-08,2.4205507415708913,1.5331134904335288,1.0,0.9772372209558107,1.9632229747690422e+30,144498330.6884954,105.2427754468284,rock,5
planet_2218,0.09611780809973718,10.883965100563833,21.861798316260693,2.300826027799718,16.495121058450803,26.180264666407417,6.19825054310442,10.0,892.6021920125368,10010.0,4.1940387675798085,26.048494953718553,1.9632229747690422e+30,5.5082578008936526e+26,16.07270072569083,0.03051308080341707,5700.7599977417685,139084409.56540293,0.0007344102609329858,7.344102609329858e-13,346778166732.1297,1.8310998674214924,1.8310998674214926e-09,1.1934366759469417,1.1256607259951346,1.0,0.9772372209558107,1.9632229747690422e+30,143980449.16747802,104.86558570100367,rock,5
planet_2281,0.05789133874688195,5.087661933126242,0.8728015950951449,0.9337445565496136,0.26030778440676244,0.8750794951407437,2.9798354056155416,10.0,1150.1462872827124,11.199999999999974,0.9337445565496136,0.8728015950951449,6.860952034869126e+29,5.546185439085822e+29,0.0,1.0,0.0,96803510297.43497,0.5111535612000946,5.111535612000945e-10,21885754543422.24,115.56379866854736,1.1556379866854737e-07,4.360193942785927,2.1013056276796425,1.0,0.9772372209558107,1.9632229747690422e+30,396902701.9002049,289.07698608900574,rock,2
planet_0504,0.24919753459348046,45.437152183885175,4.275261891903829,1.4569387586227336,5.006133759494507,4.500566258751612,3.769081566262986,10.0,554.3550492393143,10003.0,2.4643730227220964,4.486533938316908,6.860952034869126e+29,5.514351344712023e+26,4.7090259277596385,0.06228161766693258,1352.0196417245816,29593664.992682803,0.000156264036329819,1.56264036329819e-13,35828791448.98735,0.18918750246116486,1.8918750246116486e-10,1.4437304799663264,1.2774226498767556,1.0,0.9772372209558107,1.9632229747690422e+30,21420211.676617734,15.601028169422968,rock,2
planet_2755,0.3746261393301462,83.7435175298874,35.049070982647784,2.625917982830083,48.45510993039897,67.99717864432544,17.892662463914327,10.0,452.1274132900441,10010.0,7.955392623772227,67.96867011737743,1.9632229747690422e+30,5.5082578008936526e+26,48.433490132850416,0.0008652553658240871,320992.92041101074,19422216.873364594,0.0001025555301736195,1.0255553017361949e-13,172223697562.7628,0.9093963231474559,9.093963231474559e-10,1.1162243407938397,1.04716841177897,1.0,0.9772372209558107,1.9632229747690422e+30,9477964.713524722,6.903106127840292,rock,4
planet_1982,0.08399747775064804,8.89194093255567,1.8635418961498145,1.1546934421920259,0.8599029643269503,1.8797055398072349,2.7648249152388207,10.0,954.8315386063932,81.98000000000002,1.1546934421920259,1.8635418961498145,3.363890306426886e+29,5.337608484410836e+28,0.0,1.0,0.0,2927458429.566365,0.01545791879798943,1.545791879798943e-11,490548671214.8771,2.5902542114746305,2.5902542114746308e-09,2.3611457417866935,1.5191107181850445,1.0,0.9772372209558107,1.9632229747690422e+30,188529254.4931208,137.31191150263714,rock,1
planet_3760,0.34124610944493955,72.8111810248696,2.8233439468585666,1.297136245798038,3.815610576191254,2.935345292278476,3.4394414566564335,10.0,473.72469399125634,10005.0,2.137155929385487,2.9160886283779304,1.9632229747690422e+30,5.5126092095422946e+26,3.180447967761283,0.17193243374309078,1051.6955927577058,16700853.845723862,8.81858611541512e-05,8.81858611541512e-14,62793961288.45078,0.33157224191386564,3.3157224191386564e-10,1.5377008260150287,1.318990095551132,1.0,0.9772372209558107,1.9632229747690422e+30,11422885.502054362,8.31965440790558,rock,5
planet_2792,0.33793009106865907,71.75225785858133,4.517542344962754,1.4796001247204573,6.561769006275011,4.834790103492153,4.201967921780429,10.0,476.04328734468424,10010.0,2.5930883021924673,4.827136523844782,3.363890306426886e+29,5.5082578008936526e+26,6.413619696743905,0.02412492899193199,3647.0990187027296,16076257.242495421,8.488779089747622e-05,8.488779089747622e-14,12644232835.424366,0.06676560201806638,6.676560201806637e-11,1.3986289185197947,1.2333743668319883,1.0,0.9772372209558107,1.9632229747690422e+30,11648164.901968956,8.483732630713005,rock,1
planet_3256,0.3397892203541481,72.34547089368311,2.1971511695067796,1.2091843483486515,2.8231420365990454,2.2609818999645754,3.134134478376704,10.0,474.73918486900584,10009.2,1.9826754659156212,2.249385099156732,1.9632229747690422e+30,5.508953649345826e+26,2.3221426010839235,0.1816805279317805,513.1705055821252,19276612.958456308,0.00010178669483488675,1.0178669483488675e-13,70768351843.87976,0.3736795799461718,3.736795799461718e-10,1.6400827830033378,1.3868866723492173,1.0,0.9772372209558107,1.9632229747690422e+30,11521049.618789103,8.391150487100585,rock,3
planet_2966,0.2728655148142183,52.061860131247606,2.5667670123227495,1.2629900816815423,2.915998342892105,2.643861983963479,3.173328273365544,10.0,529.7677931044528,10009.6,1.9718448852049637,2.6162024443858796,1.9632229747690422e+30,5.50860570718046e+26,1.8895874120603233,0.35877229070782585,379.8916712136828,24644401.593385987,0.0001301303392759128,1.301303392759128e-13,95225167622.56049,0.5028194059966591,5.028194059966591e-10,1.6140571359174825,1.3657551623063326,1.0,0.9772372209558107,1.9632229747690422e+30,17865449.03688469,13.01198036189708,rock,5
planet_4208,0.22192719083357554,38.18638379882118,7.879624863507646,1.7289932030676343,9.325454687177226,8.690007582969756,4.817914167443947,10.0,587.4279686407084,10002.0,3.0642799001536143,8.671607354552243,1.9632229747690422e+30,5.5152227494134726e+26,9.133052946969965,0.022705603137398247,4659.865691778575,32187103.46782641,0.0001699582227105594,1.699582227105594e-13,102204824794.05315,0.5396742329363263,5.396742329363263e-10,1.3084126340892668,1.1866751914281048,1.0,0.9772372209558107,1.9632229747690422e+30,27007862.210689615,19.670693525629726,rock,3
planet_0993,0.22308455064601992,38.48587850121789,1.905185173113646,1.161860931111144,1.768810983649442,1.9394911048022927,2.8264885825636377,10.0,585.9022027374965,10000.4,1.5945565298938122,1.9124216456023577,1.9632229747690422e+30,5.516617464660772e+26,0.3783931490919959,0.7890606046094767,45.720624467374726,29974674.589620024,0.00015827588912035808,1.5827588912035807e-13,178147160833.80246,0.9406741077683521,9.406741077683522e-10,1.8281090337621708,1.4446181512085927,1.0,0.9772372209558107,1.9632229747690422e+30,26728356.2414891,19.467120350683977,rock,4
planet_4847,0.15116096902283982,21.465903016381944,11.89860596856858,1.9404865524988415,11.46520840330703,13.439469110370647,5.240609564144121,10.0,711.7705988310926,10010.0,3.4581262049543806,13.410489893836916,6.860952034869126e+29,5.5082578008936526e+26,11.273890344327803,0.018807132020718806,4536.23875786426,63119312.488907054,0.0003332902005317192,3.3329020053171916e-13,69186930343.90175,0.3653291675593849,3.653291675593849e-10,1.2589069038215646,1.1631773892015145,1.0,0.9772372209558107,1.9632229747690422e+30,58214598.47859431,42.3995618926397,rock,2
planet_0346,0.0815106303036774,8.499989303279593,2.162778520129258,1.203857568939413,1.0091261937779412,2.1848261733328767,2.817427312160911,10.0,969.2878134618591,138.47999999999533,1.203857568939413,2.162778520129258,3.363890306426886e+29,4.3897399340334624e+28,0.0,1.0,0.0,2441492105.7145367,0.012891860849295783,1.2891860849295783e-11,413112306076.2451,2.181365384144044,2.181365384144044e-09,2.203962861219019,1.4715259777247596,1.0,0.9772372209558107,1.9632229747690422e+30,200208604.303222,145.81835710358484,rock,1
planet_3510,0.11259526272948175,13.799863761957353,5.603249958721653,1.5715743548123569,3.9832179438703124,5.835698550536815,3.5834317975808707,10.0,824.7072622991705,10008.2,1.8778164443106726,5.61450940833609,1.9632229747690422e+30,5.5098236617616346e+26,0.20054200279226148,0.9515615494741718,43.18050275892711,49382057.67469615,0.0002607530921373854,2.607530921373854e-13,324691598619.09033,1.7144757087419111,1.714475708741911e-09,1.4743780690024908,1.24011937565449,1.0,0.9772372209558107,1.9632229747690422e+30,104923073.47014642,76.41884447934918,rock,8
planet_4908,0.14853440491990622,20.909196856661463,2.5078653717838626,1.254806950218303,1.8491200682184419,2.555112469217719,2.9236903227388757,10.0,718.0362133359407,10010.0,1.7182363194975605,2.517135319891803,3.363890306426886e+29,5.5082578008936526e+26,0.3682737290555683,0.8037985694059241,26.910676956668105,65236761.76318759,0.00034447101137094894,3.444710113709489e-13,71533530669.55415,0.3777199693958583,3.777199693958583e-10,1.787813160346527,1.4428520367858095,1.0,0.9772372209558107,1.9632229747690422e+30,60291643.110738195,43.912340211753964,rock,1
planet_1509,0.13248924967450937,17.614249043108355,7.549860774252307,1.7084199659424562,6.306054644621477,8.05800283637955,4.119323214024729,10.0,760.272983468144,10001.0,2.84287575452303,7.999843510333289,1.9632229747690422e+30,5.5160943789665994e+26,5.624894230740199,0.11445485501197937,968.5128887496363,87989360.77206707,0.0004646120266524438,4.646120266524439e-13,217158555823.9569,1.1466667769942052,1.1466667769942052e-09,1.3631696732255376,1.2419784989195577,1.0,0.9772372209558107,1.9632229747690422e+30,75779190.18359433,55.19241819635421,rock,4
planet_0320,0.2853904922391076,55.686616308876204,9.146032781865003,1.802672797738608,12.896699499304273,10.500213802796084,5.716955759806291,10.0,518.0123667571199,10010.0,3.382351460179023,10.490276823276337,3.363890306426886e+29,5.5082578008936526e+26,12.814190359864103,0.007337999400489706,12642.752424379612,20136139.057786405,0.00010632526812904805,1.0632526812904805e-13,17139600472.013863,0.09050258396516896,9.050258396516895e-11,1.2693606125384786,1.1502645921644126,1.0,0.9772372209558107,1.9632229747690422e+30,16331731.822742991,11.894924852689725,rock,1
planet_1277,0.20574529235160466,34.087140837129816,3.99048779963393,1.429088125833361,4.0469650604210115,4.158792686595807,3.518986381373635,10.0,610.0914304565106,10007.0,2.328284658013441,4.128330491100638,1.9632229747690422e+30,5.5108679728140654e+26,3.3389451683641402,0.18099412349249583,617.0053552114388,42309171.9934246,0.00022340598878509192,2.2340598878509194e-13,125930508513.72292,0.6649534473775577,6.649534473775577e-10,1.4918199563265124,1.3129313065252424,1.0,0.9772372209558107,1.9632229747690422e+30,31423273.624463215,22.886579478851576,rock,4
planet_1966,0.19203064599764683,30.736307861067697,3.7600568473892477,1.4054848523160113,3.596020188028401,3.900312886172276,3.4011771021305277,10.0,631.5018203906046,10007.0,2.0088683626791113,3.8128746030616174,1.9632229747690422e+30,5.5108679728140654e+26,1.3852476456990928,0.6234190261563204,303.3401533719461,32975376.009970102,0.00017412055438505112,1.7412055438505112e-13,145957764565.8565,0.7707037783382882,7.707037783382882e-10,1.5245303116714175,1.2988096632156338,1.0,0.9772372209558107,1.9632229747690422e+30,36071994.42626155,26.272392153140242,rock,7
planet_1923,0.3926719009290464,89.87552477996131,2.546461820681795,1.2601845233432865,3.721720498442592,2.644897513608563,3.4158271213108033,10.0,441.6161688849727,10010.0,1.9341840515232556,2.6021331200639892,1.9632229747690422e+30,5.5082578008936526e+26,2.139448552917438,0.434439909681833,1041.7203650164372,10120918.290668895,5.344169246544006e-05,5.344169246544006e-14,52472104640.95945,0.2770695305209518,2.7706953052095176e-10,1.555204660885162,1.300113423757165,1.0,0.9772372209558107,1.9632229747690422e+30,8626836.979206633,6.283202461184729,rock,8
planet_4367,0.033633951652783996,2.2529920939354837,8.353120019957975,1.7574758917931175,2.7618614637940406,8.590374256133819,3.6526728624097484,10.0,1508.9363838181462,46.420000000000385,1.7574758917931175,8.353120019957975,1.9632229747690422e+30,1.9632229747690422e+30,0.0,1.0,0.0,235206104894.5121,1.2419636205694342,1.2419636205694341e-09,4047250709867.9365,21.37078094649862,2.137078094649862e-08,1.5892163444875436,1.2674937550164667,1.0,0.9772372209558107,1.9632229747690422e+30,1175859547.6171834,856.4162764873878,rock,7
planet_3003,0.23235935446258685,40.91025757877343,8.820180828662304,1.7844543043690324,10.882906167779174,9.89729405367269,5.1839534058501835,10.0,574.0897562631171,10002.0,3.2029434424126397,9.84861876469189,1.9632229747690422e+30,5.5152227494134726e+26,10.44245858837202,0.04519050351492081,6828.463548004568,28522974.12000513,0.00015061044535122684,1.5061044535122684e-13,98243792848.23119,0.5187587146982663,5.187587146982663e-10,1.285009409666364,1.1675202596574703,1.0,0.9772372209558107,1.9632229747690422e+30,24637175.5745835,17.944046303411145,rock,6
planet_2211,0.08226663852981664,8.618542915351782,0.3164559484466556,0.7028448194364953,0.09641369694960158,0.3167613497744806,3.495687776562636,10.0,964.8237871654717,10.169999999999996,0.7028448194364953,0.3164559484466556,1.9632229747690422e+30,1.9632229747690422e+30,0.0,1.0,0.0,330855423450.5308,1.7470226794408432,1.7470226794408433e-09,98472835835835.94,519.9681350841836,5.199681350841836e-07,3.7641831113580984,2.9684555239784896,1.0,0.9772372209558107,1.9632229747690422e+30,196545785.9682574,143.1506088625327,rock,3
planet_0859,0.11508160359458747,14.259320622792545,11.729912388170812,1.9327437137493149,9.46626180316339,12.956399041722849,4.8174193195004475,10.0,815.7497057530148,10005.0,3.3262640844141127,12.886054652757633,1.9632229747690422e+30,5.5126092095422946e+26,8.972042225037475,0.05735438601104309,2046.024180557905,107013909.6574872,0.0005650677423917672,5.650677423917673e-13,256963145551.13574,1.3568477686611498,1.3568477686611496e-09,1.2808270157875183,1.1867840051436394,1.0,0.9772372209558107,1.9632229747690422e+30,100438318.01060979,73.15245303030575,rock,4
planet_1350,0.06570996629913307,6.152394347978124,1.7199015976852128,1.1290488747217644,0.6542211565989808,1.7312276552749137,2.807446236438606,10.0,1079.5537144382226,16.579999999999963,1.1290488747217644,1.7199015976852128,1.9632229747690422e+30,6.908412834807023e+29,0.0,1.0,0.0,47763325441.49675,0.2522056671205967,2.522056671205967e-10,5969676316022.329,31.521804310308454,3.1521804310308455e-08,2.707121168816611,1.623132711174965,1.0,0.9772372209558107,1.9632229747690422e+30,308069534.31348544,224.37693686342712,rock,3
planet_0803,0.40023462078362515,92.48430708558347,3.424234120956251,1.3691451754686266,5.340187150427889,3.61741061795447,3.8926691382193788,10.0,437.42394374050957,10001.0,2.3795667174416852,3.610967992621381,6.860952034869126e+29,5.5160943789665994e+26,5.171296783762703,0.033350979198821,2849.7414103551487,12409588.01577255,6.552660216347786e-05,6.552660216347786e-14,19022123012.229412,0.10044290635135131,1.004429063513513e-10,1.4569323792445195,1.2648629685190727,1.0,0.9772372209558107,1.9632229747690422e+30,8303896.646372499,6.047994644116897,rock,2
planet_3596,0.2594279665657372,48.26384209261847,2.5673638403487136,1.2630723029893522,2.815590295012438,2.641744543329726,3.146022001499923,10.0,543.3147336881814,10008.1,1.9491646399853133,2.611917519438064,1.9632229747690422e+30,5.509910675341324e+26,1.7057843043579726,0.4010048668036394,316.9784970819389,26619107.224994242,0.00014055741793057174,1.4055741793057174e-13,104291287981.64294,0.5506914273063707,5.506914273063707e-10,1.6242777194178009,1.3709415846097461,1.0,0.9772372209558107,1.9632229747690422e+30,19764127.99553532,14.394849231999507,rock,5
planet_1199,0.21023212911146907,35.20769561515565,12.37193766048014,1.9617980418532135,14.696670789380562,14.503464020651558,6.008841906426389,10.0,603.545941583955,10010.0,3.6598541106875446,14.444509363229471,1.9632229747690422e+30,5.5082578008936526e+26,14.348508839111929,0.027658422867144542,11646.412698957809,33702110.94428875,0.00017795794776659398,1.7795794776659398e-13,119055749244.75534,0.6286525149844144,6.286525149844144e-10,1.2358625822523837,1.1362708116935303,1.0,0.9772372209558107,1.9632229747690422e+30,30096296.984195,21.920099769989076,rock,6
planet_4786,0.0480545044211047,3.8476673509744037,3.128753196218097,1.3349828914901587,1.0854916798869672,3.163088256065166,3.0351152064852256,10.0,1262.3879107245837,28.720000000000176,1.3349828914901587,3.128753196218097,1.9632229747690422e+30,1.8268621178017523e+29,0.0,1.0,0.0,22107403746.09692,0.11673417750022622,1.1673417750022623e-10,5190946235159.987,27.409859889869693,2.7409859889869693e-08,2.152613237699652,1.4661255730412743,1.0,0.9772372209558107,1.9632229747690422e+30,576027258.5043781,419.539154045432,rock,3
planet_2727,0.17902420723491813,27.667138256248954,2.733469010727874,1.2854396670840493,2.3398262620984744,2.7989598073662094,3.043600014163036,10.0,654.039531297532,10004.4,1.93459207646923,2.7656389014750604,1.9632229747690422e+30,5.5131317557275944e+26,1.1631992423171533,0.5087876098860042,108.82551527041778,55983309.55510179,0.00029560981785611764,2.9560981785611764e-13,205161101872.0031,1.0833163747822119,1.0833163747822118e-09,1.6815425381866305,1.416820887229607,1.0,0.9772372209558107,1.9632229747690422e+30,41503786.707275145,30.228540937563835,rock,3
planet_4633,0.2130102199514692,35.9084026842117,4.388610289414691,1.4676527039164886,4.635621544252107,4.601938753736173,3.674549176808438,10.0,599.5972852324304,10002.0,2.4447158190438834,4.5802935112798915,1.9632229747690422e+30,5.5152227494134726e+26,4.184954990180037,0.10146438978561374,912.0206853777315,39803304.3212852,0.00021017420431183626,2.1017420431183626e-13,114903166549.2732,0.6067255473935519,6.067255473935519e-10,1.4557523320612495,1.2909567415778906,1.0,0.9772372209558107,1.9632229747690422e+30,29316381.144465916,21.35206201344932,rock,3
planet_0754,0.14997452029036484,21.21405742136891,1.3813203319670042,1.0618279856838315,0.9027501058071591,1.393903799996321,2.6105499680759463,10.0,714.5804618919186,30.060000000000528,1.0618279856838315,1.3813203319670042,1.9632229747690422e+30,1.9632229747690422e+30,0.0,1.0,0.0,18891869034.148808,0.09975512359893035,9.975512359893035e-11,716448287830.0587,3.783076591074286,3.783076591074286e-09,2.310046065639979,1.485787730076607,1.0,0.9772372209558107,1.9632229747690422e+30,59139313.39021852,43.073061464106715,rock,8
planet_4460,0.2432348276815618,43.815787739913226,8.777078221034703,1.7820083124068893,11.146642978072304,9.878161630819024,5.2556778302568326,10.0,561.1086947173022,10010.0,3.2368198871646428,9.856679352288097,1.9632229747690422e+30,5.5082578008936526e+26,10.952990278645709,0.01951012824281397,7661.462311326465,26686485.120859105,0.0001409131948162619,1.409131948162619e-13,93174656542.44995,0.49199205027724036,4.919920502772403e-10,1.2834298131403732,1.1655255685456507,1.0,0.9772372209558107,1.9632229747690422e+30,22483282.719061077,16.375296954887894,rock,4
planet_4551,0.1898819817160272,30.221583850185464,9.410508294361263,1.8171191160548652,10.262169894641831,10.486667978613593,5.007729714893818,10.0,635.0647398467491,10010.0,3.231985855790179,10.466698984292439,6.860952034869126e+29,5.5082578008936526e+26,10.09096269527021,0.018555791127807815,4739.72750886292,42201576.572910525,0.0002228378504789953,2.228378504789953e-13,50221941060.73734,0.26518794560962694,2.6518794560962693e-10,1.2854119922600946,1.1755074947901176,1.0,0.9772372209558107,1.9632229747690422e+30,36892979.434459776,26.87034190419503,rock,2
planet_3933,0.3330856668154139,70.21526955718625,1.1751541138440702,1.0148416560529079,1.3090180262947464,1.1907411298807145,2.613215950087702,10.0,479.4925964522979,5919.710000000049,1.0148416560529079,1.1751541138440702,1.9632229747690422e+30,1.2635215497051021e+27,0.0,1.0,0.0,8996998.639444467,4.7507036475580177e-05,4.750703647558018e-14,125595190378.19492,0.6631828601479884,6.631828601479885e-10,2.038958880461628,1.3677573218158425,1.0,0.9772372209558107,1.9632229747690422e+30,11989452.502187632,8.732303351921072,rock,5
planet_1002,0.1177190409511418,14.752522566747672,3.317357680114254,1.3570429034553597,2.1985715494969837,3.391931726020912,3.0820920820615294,10.0,806.5597038267906,10004.4,1.7283730237276322,3.323802345562772,1.9632229747690422e+30,5.5131317557275944e+26,0.19389436490172993,0.9135803164470337,16.673301182729762,73201250.02307801,0.0003865260621089923,3.8652606210899234e-13,429416762944.67694,2.2674581422075195,2.2674581422075196e-09,1.695853496419751,1.3730479030715452,1.0,0.9772372209558107,1.9632229747690422e+30,95988191.75877625,69.91128314550346,rock,4
planet_4270,0.05897566584529988,5.2311860819781595,10.91190161091612,1.8940169350906304,5.581735491247365,11.556981763739769,4.117235060582996,10.0,1139.523935349991,10004.6,2.473739065827736,11.01921778475443,1.9632229747690422e+30,5.512957564680341e+26,0.9739001073813657,0.8336390084727225,93.53803253419983,217278455.0990921,0.0011472998835962524,1.1472998835962525e-12,865904200394.413,4.572251712048219,4.572251712048219e-09,1.3715857750989688,1.2210340371957016,1.0,0.9772372209558107,1.9632229747690422e+30,382441960.030268,278.5447633141063,rock,7
